,letter_id,edition,sent_count,cont_footnote_count,ed_footnote_count,footnotes_per_sentence
1337,11363,09,28,0,0,0.0
1338,11364,09,31,21,1,0.6774193548387096
1339,11365,09,14,7,2,0.5
1340,11366,09,9,1,0,0.1111111111111111
1341,11367,09,36,12,4,0.3333333333333333
1342,11368,09,10,5,1,0.5
1343,11369,09,16,6,1,0.375
1344,11370,09,23,0,0,0.0
1345,11371,09,9,6,0,0.6666666666666666
1346,11372,09,29,12,0,0.41379310344827586
1347,11373,09,19,0,0,0.0
1348,11374,09,15,8,5,0.5333333333333333
1349,11375,09,46,9,32,0.1956521739130435
1350,11376,09,19,23,2,1.2105263157894737
1351,11377,09,12,2,2,0.16666666666666666
1352,11378,09,21,0,0,0.0
1353,11379,09,81,35,15,0.43209876543209874
1354,11380,09,24,15,15,0.625
1355,11381,09,40,16,112,0.4
1356,11382,09,16,10,2,0.625
1357,11383,09,31,15,6,0.4838709677419355
1358,11384,09,14,4,0,0.2857142857142857
1359,11385,09,19,15,10,0.7894736842105263
1360,11386,10,22,7,2,0.3181818181818182
1361,11387,10,35,14,0,0.4
1362,11388,10,21,15,10,0.7142857142857143
1363,11389,10,25,0,0,0.0
1364,11390,10,14,5,1,0.35714285714285715
1365,11391,10,24,16,4,0.6666666666666666
1366,11392,10,32,13,0,0.40625
1367,11393,10,14,5,1,0.35714285714285715
1368,11394,10,30,8,16,0.26666666666666666
1369,11395,10,59,20,5,0.3389830508474576
1370,11396,10,23,3,2,0.13043478260869565
1371,11397,10,22,14,3,0.6363636363636364
1372,11398,10,23,52,4,2.260869565217391
1373,11399,10,15,4,2,0.26666666666666666
1374,11400,10,15,0,0,0.0
1375,11401,10,28,0,0,0.0
1376,11402,10,14,3,3,0.21428571428571427
1377,11403,10,14,0,0,0.0
1378,11404,10,21,0,0,0.0
1379,11405,10,18,14,1,0.7777777777777778
1380,11406,10,33,19,2,0.5757575757575758
1381,11407,10,28,0,0,0.0
1382,11408,10,16,3,4,0.1875
1383,11409,10,28,16,1,0.5714285714285714
1384,11410,10,24,0,0,0.0
1385,11411,10,15,15,6,1.0
1386,11412,10,10,13,1,1.3
1387,11413,10,15,4,0,0.26666666666666666
1388,11414,10,40,0,0,0.0
1389,11415,10,11,6,3,0.5454545454545454
1390,11416,10,19,9,6,0.47368421052631576
1391,11417,10,23,35,5,1.5217391304347827
1392,11418,10,15,7,0,0.4666666666666667
1393,11419,10,29,14,18,0.4827586206896552
1394,11420,10,18,6,2,0.3333333333333333
1395,11421,10,18,0,0,0.0
1396,11422,10,37,18,6,0.4864864864864865
1397,11423,10,19,0,0,0.0
1398,11424,10,40,40,0,1.0
1399,11425,10,22,12,0,0.5454545454545454
1400,11426,10,41,25,6,0.6097560975609756
1401,11427,10,18,9,0,0.5
1402,11428,10,25,26,5,1.04
1403,11429,10,18,6,1,0.3333333333333333
1404,11430,10,28,16,2,0.5714285714285714
1405,11431,10,51,16,8,0.3137254901960784
1406,11432,10,32,16,1,0.5
1407,11433,10,43,15,6,0.3488372093023256
1408,11434,10,17,7,0,0.4117647058823529
1409,11435,10,16,0,0,0.0
1410,11436,10,24,5,3,0.20833333333333334
1411,11437,10,20,0,0,0.0
1412,11438,10,25,20,3,0.8
1413,11439,10,14,10,0,0.7142857142857143
1414,11440,10,16,12,2,0.75
1415,11441,10,38,15,5,0.39473684210526316
1416,11442,10,18,10,0,0.5555555555555556
1417,11443,10,17,4,1,0.23529411764705882
1418,11444,10,10,0,0,0.0
1419,11445,10,7,10,9,1.4285714285714286
1420,11446,10,30,0,1,0.0
1421,11447,10,12,4,0,0.3333333333333333
1422,11448,10,42,16,7,0.38095238095238093
1423,11449,10,43,19,4,0.4418604651162791
1424,11450,10,32,14,11,0.4375
1425,11451,10,26,13,2,0.5
1426,11452,10,12,14,0,1.1666666666666667
1427,11453,10,18,11,2,0.6111111111111112
1428,11454,10,35,14,4,0.4
1429,11455,10,40,20,4,0.5
1430,11456,10,76,42,10,0.5526315789473685
1431,11457,10,18,11,3,0.6111111111111112
1432,11458,10,20,10,5,0.5
1433,11459,10,13,4,2,0.3076923076923077
1434,11460,10,38,20,17,0.5263157894736842
1435,11461,10,16,7,6,0.4375
1436,11462,10,30,9,1,0.3
1437,11463,10,81,65,10,0.8024691358024691
1438,11464,10,9,8,2,0.8888888888888888
1439,11465,10,9,8,3,0.8888888888888888
1440,11466,10,25,4,6,0.16
1441,11467,10,16,1,3,0.0625
1442,11468,10,50,18,11,0.36
1443,11469,10,36,14,1,0.3888888888888889
1444,11470,10,34,22,0,0.6470588235294118
1445,11471,10,9,0,0,0.0
1446,11472,10,12,5,1,0.4166666666666667
1447,11473,10,45,25,9,0.5555555555555556
1448,11474,10,11,5,5,0.45454545454545453
1449,11475,10,17,7,4,0.4117647058823529
1450,11476,10,12,4,4,0.3333333333333333
1451,11477,10,25,22,3,0.88
1452,11478,10,26,28,3,1.0769230769230769
1453,11479,10,46,40,8,0.8695652173913043
1454,11480,10,26,13,1,0.5
1455,11481,10,68,41,18,0.6029411764705882
1456,11482,10,31,23,2,0.7419354838709677
1457,11483,10,12,8,5,0.6666666666666666
1458,11484,10,64,13,19,0.203125
1459,11485,10,12,20,4,1.6666666666666667
1460,11486,10,9,0,0,0.0
1461,11487,10,26,3,0,0.11538461538461539
1462,11488,10,11,4,3,0.36363636363636365
1463,11489,10,20,3,4,0.15
1464,11490,10,7,2,1,0.2857142857142857
1465,11491,10,15,1,2,0.06666666666666667
1466,11492,10,92,0,0,0.0
1467,11493,10,12,10,4,0.8333333333333334
1468,11494,11,13,0,0,0.0
1469,11495,11,12,4,1,0.3333333333333333
1470,11496,11,41,10,3,0.24390243902439024
1471,11497,11,33,21,4,0.6363636363636364
1472,11498,11,50,0,0,0.0
1473,11499,11,12,2,1,0.16666666666666666
1474,11500,11,17,0,0,0.0
1475,11501,11,8,1,2,0.125
1476,11502,11,9,3,1,0.3333333333333333
1477,11503,11,149,212,315,1.4228187919463087
1478,11504,11,15,10,1,0.6666666666666666
1479,11505,11,20,0,0,0.0
1480,11506,11,15,7,7,0.4666666666666667
1481,11507,11,44,21,40,0.4772727272727273
1482,11508,11,31,0,0,0.0
1483,11509,11,11,0,0,0.0
1484,11510,11,14,0,0,0.0
1485,11511,11,22,12,14,0.5454545454545454
1486,11512,11,488,0,0,0.0
1487,11513,11,17,4,0,0.23529411764705882
1488,11514,11,8,3,0,0.375
1489,11515,11,51,53,2,1.0392156862745099
1490,11516,11,32,16,6,0.5
1491,11517,11,17,0,0,0.0
1492,11518,11,34,17,0,0.5
1493,11519,11,39,19,8,0.48717948717948717
1494,11520,11,26,10,4,0.38461538461538464
1495,11521,11,9,6,3,0.6666666666666666
1496,11522,11,11,6,1,0.5454545454545454
1497,11523,11,13,34,36,2.6153846153846154
1498,11524,11,12,7,0,0.5833333333333334
1499,11525,11,36,28,12,0.7777777777777778
1500,11526,11,9,0,0,0.0
1501,11527,11,23,9,2,0.391304347826087
1502,11528,11,17,5,0,0.29411764705882354
1503,11529,11,18,7,4,0.3888888888888889
1504,11530,11,36,25,5,0.6944444444444444
1505,11531,11,19,0,0,0.0
1506,11532,11,24,0,0,0.0
1507,11533,11,46,0,0,0.0
1508,11534,11,14,0,0,0.0
1509,11535,11,33,29,11,0.8787878787878788
1510,11536,11,20,14,0,0.7
1511,11537,11,26,35,11,1.3461538461538463
1512,11538,11,9,11,2,1.2222222222222223
1513,11539,11,59,31,1,0.5254237288135594
1514,11540,11,66,35,7,0.5303030303030303
1515,11541,11,25,0,0,0.0
1516,11542,11,23,13,12,0.5652173913043478
1517,11543,11,88,83,9,0.9431818181818182
1518,11544,11,8,0,0,0.0
1519,11545,11,21,0,0,0.0
1520,11546,11,20,0,0,0.0
1521,11547,11,18,8,0,0.4444444444444444
1522,11548,11,11,2,1,0.18181818181818182
1523,11549,11,24,0,0,0.0
1524,11550,11,7,6,0,0.8571428571428571
1525,11551,11,62,30,12,0.4838709677419355
1526,11552,11,64,0,0,0.0
1527,11553,11,24,27,1,1.125
1528,11554,11,11,0,0,0.0
1529,11555,11,12,0,0,0.0
1530,11556,11,26,16,0,0.6153846153846154
1531,11557,11,12,0,0,0.0
1532,11558,11,9,6,1,0.6666666666666666
1533,11559,11,35,18,0,0.5142857142857142
1534,11560,11,19,11,2,0.5789473684210527
1535,11561,11,8,0,0,0.0
1536,11562,11,9,3,0,0.3333333333333333
1537,11563,11,18,9,2,0.5
1538,11564,11,14,0,0,0.0
1539,11565,11,15,6,0,0.4
1540,11566,11,81,89,19,1.0987654320987654
1541,11567,11,56,33,66,0.5892857142857143
1542,11568,11,80,0,0,0.0
1543,11569,11,35,16,8,0.45714285714285713
1544,11570,11,23,0,0,0.0
1545,11571,11,14,13,4,0.9285714285714286
1546,11572,11,18,0,0,0.0
1547,11573,11,13,2,0,0.15384615384615385
1548,11574,11,22,13,11,0.5909090909090909
1549,11575,11,35,16,1,0.45714285714285713
1550,11576,11,11,13,0,1.1818181818181819
1551,11577,11,60,41,11,0.6833333333333333
1552,11578,11,37,0,0,0.0
1553,11579,11,3,0,0,0.0
1554,11580,11,23,16,24,0.6956521739130435
1555,11581,11,56,75,15,1.3392857142857142
1556,11582,11,22,16,3,0.7272727272727273
1557,11583,11,17,14,2,0.8235294117647058
1558,11584,11,15,0,0,0.0
1559,11585,11,26,0,0,0.0
1560,11586,11,20,16,0,0.8
1561,11587,11,10,5,3,0.5
1562,11588,11,14,0,0,0.0
1563,11589,11,10,13,3,1.3
1564,11590,11,21,0,0,0.0
1565,11591,11,287,72,46,0.2508710801393728
1566,11592,11,23,8,4,0.34782608695652173
1567,11593,11,390,102,59,0.26153846153846155
1568,11594,11,19,9,1,0.47368421052631576
1569,11595,11,10,1,2,0.1
1570,11596,11,19,0,0,0.0
1571,11597,11,17,8,4,0.47058823529411764
1572,11598,11,195,0,0,0.0
1573,11599,11,7,2,0,0.2857142857142857
1574,11600,11,28,19,10,0.6785714285714286
1575,11601,11,11,5,0,0.45454545454545453
1576,11602,11,18,8,1,0.4444444444444444
1577,11603,11,16,14,6,0.875
1578,11604,11,32,18,0,0.5625
1579,11605,11,25,9,3,0.36
1580,11606,11,27,8,9,0.2962962962962963
1581,11607,11,25,9,3,0.36
1582,11608,11,18,6,0,0.3333333333333333
1583,11609,11,22,10,3,0.45454545454545453
1584,11610,11,20,11,2,0.55
1585,11611,11,15,6,2,0.4
1586,11612,11,45,3,48,0.06666666666666667
1587,11613,11,39,0,0,0.0
1588,11614,11,46,21,3,0.45652173913043476
1589,11615,11,12,6,1,0.5
1590,11616,11,12,0,0,0.0
1591,11618,11,40,24,3,0.6
1592,11619,11,18,5,4,0.2777777777777778
1593,11620,11,15,9,11,0.6
1594,11621,11,9,4,0,0.4444444444444444
1595,11622,11,44,23,2,0.5227272727272727
1596,11623,11,30,17,4,0.5666666666666667
1597,11624,11,12,5,0,0.4166666666666667
1598,11625,11,14,0,0,0.0
1599,11626,11,38,10,3,0.2631578947368421
1600,11627,11,21,8,3,0.38095238095238093
1601,11628,11,109,0,0,0.0
1602,11629,11,8,3,1,0.375
1603,11630,11,33,0,0,0.0
1604,11631,11,29,17,4,0.5862068965517241
1605,11632,11,10,17,1,1.7
1606,11633,11,17,8,3,0.47058823529411764
1607,11634,11,32,18,4,0.5625
1608,11635,11,18,10,0,0.5555555555555556
1609,11636,11,18,0,0,0.0
1610,11637,11,34,32,17,0.9411764705882353
1611,11638,12,20,13,0,0.65
1612,11639,12,46,18,34,0.391304347826087
1613,11641,12,8,11,0,1.375
1614,11642,12,9,6,2,0.6666666666666666
1615,11643,12,18,28,2,1.5555555555555556
1616,11644,12,30,18,1,0.6
1617,11645,12,31,8,6,0.25806451612903225
1618,11646,12,18,6,2,0.3333333333333333
1619,11647,12,31,13,6,0.41935483870967744
1620,11648,12,12,0,0,0.0
1621,11649,12,27,23,2,0.8518518518518519
1622,11650,12,18,12,4,0.6666666666666666
1623,11651,12,17,0,0,0.0
1624,11652,12,86,0,0,0.0
1625,11653,12,22,0,0,0.0
1626,11654,12,11,0,0,0.0
1627,11655,12,25,17,5,0.68
1628,11656,12,39,32,6,0.8205128205128205
1629,11657,12,27,21,0,0.7777777777777778
1630,11658,12,10,19,0,1.9
1631,11659,12,36,21,6,0.5833333333333334
1632,11660,12,17,0,0,0.0
1633,11661,12,12,4,3,0.3333333333333333
1634,11662,12,43,25,2,0.5813953488372093
1635,11663,12,19,13,0,0.6842105263157895
1636,11664,12,21,4,2,0.19047619047619047
1637,11665,12,61,0,0,0.0
1638,11666,12,12,4,4,0.3333333333333333
1639,11667,12,45,43,2,0.9555555555555556
1640,11668,12,35,13,8,0.37142857142857144
1641,11669,12,25,10,1,0.4
1642,11670,12,65,0,0,0.0
1643,11671,12,12,8,1,0.6666666666666666
1644,11672,12,46,0,0,0.0
1645,11673,12,42,18,3,0.42857142857142855
1646,11674,12,20,8,1,0.4
1647,11675,12,26,26,5,1.0
1648,11676,12,10,0,0,0.0
1649,11677,12,25,0,0,0.0
1650,11678,12,30,15,3,0.5
1651,11679,12,36,23,4,0.6388888888888888
1652,11680,12,39,15,3,0.38461538461538464
1653,11681,12,18,0,0,0.0
1654,11682,12,38,46,1,1.2105263157894737
1655,11683,12,8,9,0,1.125
1656,11684,12,57,19,5,0.3333333333333333
1657,11685,12,11,7,1,0.6363636363636364
1658,11686,12,45,87,8,1.9333333333333333
1659,11687,12,53,40,8,0.7547169811320755
1660,11689,12,254,74,458,0.29133858267716534
1661,11690,12,19,0,0,0.0
1662,11691,12,37,39,11,1.054054054054054
1663,11692,12,45,27,2,0.6
1664,11693,12,13,9,1,0.6923076923076923
1665,11694,12,10,3,1,0.3
1666,11695,12,12,16,2,1.3333333333333333
1667,11696,12,21,0,0,0.0
1668,11697,12,27,13,3,0.48148148148148145
1669,11698,12,18,23,5,1.2777777777777777
1670,11699,12,21,24,8,1.1428571428571428
1671,11700,12,26,15,7,0.5769230769230769
1672,11701,12,31,27,9,0.8709677419354839
1673,11702,12,4,2,3,0.5
1674,11703,12,12,14,0,1.1666666666666667
1675,11704,12,12,5,2,0.4166666666666667
1676,11705,12,49,30,2,0.6122448979591837
1677,11706,12,14,0,0,0.0
1678,11707,12,20,12,4,0.6
1679,11708,12,25,38,12,1.52
1680,11709,12,12,0,0,0.0
1681,11710,12,23,27,2,1.173913043478261
1682,11711,12,21,28,3,1.3333333333333333
1683,11712,12,32,17,6,0.53125
1684,11713,12,15,14,8,0.9333333333333333
1685,11714,12,24,17,7,0.7083333333333334
1686,11715,12,16,9,0,0.5625
1687,11716,20,6,3,2,0.5
1688,11717,12,24,13,4,0.5416666666666666
1689,11718,12,23,8,1,0.34782608695652173
1690,11719,12,28,35,2,1.25
1691,11720,12,12,7,7,0.5833333333333334
1692,11721,12,18,13,2,0.7222222222222222
1693,11722,12,12,15,0,1.25
1694,11723,12,15,7,5,0.4666666666666667
1695,11724,12,25,21,6,0.84
1696,11725,12,51,28,8,0.5490196078431373
1697,11726,12,24,0,0,0.0
1698,11727,12,9,15,2,1.6666666666666667
1699,11728,20,30,13,1,0.43333333333333335
1700,11729,12,66,58,23,0.8787878787878788
1701,11730,12,50,12,3,0.24
1702,11731,12,30,19,4,0.6333333333333333
1703,11732,12,25,0,0,0.0
1704,11733,12,26,0,0,0.0
1705,11734,12,30,0,0,0.0
1706,11735,12,32,15,2,0.46875
1707,11736,12,6,5,0,0.8333333333333334
1708,11737,12,21,31,6,1.4761904761904763
1709,11738,12,18,13,1,0.7222222222222222
1710,11739,12,33,18,1,0.5454545454545454
1711,11740,12,15,5,3,0.3333333333333333
1712,11741,12,19,16,1,0.8421052631578947
1713,11742,12,19,7,3,0.3684210526315789
1714,11743,12,20,11,1,0.55
1715,11744,12,36,27,2,0.75
1716,11745,12,45,44,3,0.9777777777777777
1717,11746,12,25,12,10,0.48
1718,11747,12,15,6,3,0.4
1719,11748,12,21,31,7,1.4761904761904763
1720,11749,12,97,0,0,0.0
1721,11750,12,106,0,0,0.0
1722,11751,12,22,16,0,0.7272727272727273
1723,11752,12,16,15,3,0.9375
1724,11753,12,10,5,5,0.5
1725,11754,13,37,34,5,0.918918918918919
1726,11755,13,259,227,35,0.8764478764478765
1727,11756,13,48,33,2,0.6875
1728,11757,13,33,0,0,0.0
1729,11758,13,14,16,2,1.1428571428571428
1730,11759,13,21,12,1,0.5714285714285714
1731,11760,13,29,21,6,0.7241379310344828
1732,11761,13,18,14,1,0.7777777777777778
1733,11762,13,28,0,0,0.0
1734,11763,13,35,22,3,0.6285714285714286
1735,11764,13,13,12,2,0.9230769230769231
1736,11765,13,66,30,11,0.45454545454545453
1737,11766,13,38,60,11,1.5789473684210527
1738,11767,13,20,6,3,0.3
1739,11768,13,67,18,87,0.26865671641791045
1740,11769,13,33,33,4,1.0
1741,11770,13,36,18,3,0.5
1742,11771,13,13,3,6,0.23076923076923078
1743,11772,13,36,23,18,0.6388888888888888
1744,11773,13,32,33,11,1.03125
1745,11774,13,35,23,2,0.6571428571428571
1746,11775,13,13,8,1,0.6153846153846154
1747,11776,13,40,35,3,0.875
1748,11777,13,23,0,0,0.0
1749,11778,13,24,11,3,0.4583333333333333
1750,11779,13,35,11,7,0.3142857142857143
1751,11780,13,35,49,0,1.4
1752,11781,13,43,25,2,0.5813953488372093
1753,11782,13,13,7,1,0.5384615384615384
1754,11783,13,16,6,1,0.375
1755,11784,13,13,0,0,0.0
1756,11785,20,10,5,1,0.5
1757,11786,13,3,0,0,0.0
1758,11787,13,30,26,13,0.8666666666666667
1759,11788,13,24,3,5,0.125
1760,11789,13,14,3,1,0.21428571428571427
1761,11790,13,15,5,2,0.3333333333333333
1762,11791,13,35,61,9,1.7428571428571429
1763,11792,13,44,43,4,0.9772727272727273
1764,11793,13,28,24,3,0.8571428571428571
1765,11794,13,13,4,6,0.3076923076923077
1766,11795,13,10,6,0,0.6
1767,11796,13,23,16,1,0.6956521739130435
1768,11797,13,36,22,5,0.6111111111111112
1769,11798,13,14,13,1,0.9285714285714286
1770,11799,13,17,0,0,0.0
1771,11800,13,25,14,2,0.56
1772,11801,13,18,12,2,0.6666666666666666
1773,11802,13,34,21,2,0.6176470588235294
1774,11803,13,13,4,2,0.3076923076923077
1775,11804,13,4,10,0,2.5
1776,11805,13,36,19,2,0.5277777777777778
1777,11806,13,24,12,1,0.5
1778,11807,13,15,0,0,0.0
1779,11808,13,23,10,3,0.43478260869565216
1780,11809,13,15,10,0,0.6666666666666666
1781,11810,13,30,16,3,0.5333333333333333
1782,11811,13,15,10,17,0.6666666666666666
1783,11812,13,77,68,10,0.8831168831168831
1784,11813,13,20,13,4,0.65
1785,11814,13,18,0,0,0.0
1786,11815,13,31,22,2,0.7096774193548387
1787,11816,13,28,11,8,0.39285714285714285
1788,11817,13,11,0,0,0.0
1789,11818,13,40,32,13,0.8
1790,11819,13,19,16,1,0.8421052631578947
1791,11820,13,603,65,48,0.1077943615257048
1792,11821,13,31,33,7,1.064516129032258
1793,11822,13,21,0,0,0.0
1794,11823,13,15,10,14,0.6666666666666666
1795,11824,13,29,9,52,0.3103448275862069
1796,11825,13,21,0,0,0.0
1797,11826,13,184,62,32,0.33695652173913043
1798,11827,13,23,12,11,0.5217391304347826
1799,11828,13,11,5,0,0.45454545454545453
1800,11829,13,30,0,0,0.0
1801,11830,13,18,0,0,0.0
1802,11831,13,37,33,6,0.8918918918918919
1803,11832,13,29,9,1,0.3103448275862069
1804,11833,13,24,18,3,0.75
1805,11834,13,28,33,3,1.1785714285714286
1806,11835,13,35,16,15,0.45714285714285713
1807,11836,13,16,0,0,0.0
1808,11837,13,27,21,4,0.7777777777777778
1809,11838,13,22,19,3,0.8636363636363636
1810,11839,13,23,8,1,0.34782608695652173
1811,11840,13,32,19,1,0.59375
1812,11841,13,14,13,4,0.9285714285714286
1813,11842,13,25,26,3,1.04
1814,11843,13,77,24,6,0.3116883116883117
1815,11844,13,16,0,0,0.0
1816,11845,13,17,0,0,0.0
1817,11846,13,25,24,3,0.96
1818,11847,13,25,27,2,1.08
1819,11848,13,44,20,5,0.45454545454545453
1820,11849,13,58,24,44,0.41379310344827586
1821,11850,13,27,14,2,0.5185185185185185
1822,11851,13,26,16,2,0.6153846153846154
1823,11852,13,43,29,6,0.6744186046511628
1824,11853,13,28,49,1,1.75
1825,11854,13,15,8,3,0.5333333333333333
1826,11855,13,27,18,11,0.6666666666666666
1827,11856,13,9,0,0,0.0
1828,11857,13,26,23,7,0.8846153846153846
1829,11858,13,7,4,1,0.5714285714285714
1830,11859,13,22,0,0,0.0
1831,11860,13,23,11,9,0.4782608695652174
1832,11861,13,23,0,0,0.0
1833,11862,13,14,0,0,0.0
1834,11863,13,18,0,0,0.0
1835,11864,13,23,0,0,0.0
1836,11865,13,64,0,0,0.0
1837,11866,13,20,7,1,0.35
1838,11867,13,29,12,7,0.41379310344827586
1839,11868,13,18,9,2,0.5
1840,11869,13,14,7,1,0.5
1841,11870,13,30,20,7,0.6666666666666666
1842,11871,13,50,27,36,0.54
1843,11872,13,25,6,1,0.24
1844,11873,13,39,30,6,0.7692307692307693
1845,11874,13,14,8,1,0.5714285714285714
1846,11875,13,62,67,28,1.0806451612903225
1847,11876,13,24,13,0,0.5416666666666666
1848,11877,13,167,81,88,0.48502994011976047
1849,11878,14,26,15,2,0.5769230769230769
1850,11879,14,14,0,0,0.0
1851,11880,14,17,1,0,0.058823529411764705
1852,11881,14,26,26,2,1.0
1853,11882,14,45,52,10,1.1555555555555554
1854,11883,14,12,13,2,1.0833333333333333
1855,11884,14,12,21,1,1.75
1856,11885,14,31,20,3,0.6451612903225806
1857,11886,14,16,0,0,0.0
1858,11887,14,87,67,150,0.7701149425287356
1859,11888,14,74,25,3,0.33783783783783783
1860,11889,14,37,28,13,0.7567567567567568
1861,11890,14,26,17,1,0.6538461538461539
1862,11891,14,24,33,8,1.375
1863,11892,14,29,16,1,0.5517241379310345
1864,11893,14,16,20,2,1.25
1865,11894,14,38,20,15,0.5263157894736842
1866,11895,14,16,0,0,0.0
1867,11896,14,15,0,0,0.0
1868,11897,14,37,1,0,0.02702702702702703
1869,11898,14,9,5,1,0.5555555555555556
1870,11899,14,19,5,1,0.2631578947368421
1871,11900,14,19,6,0,0.3157894736842105
1872,11901,14,10,4,3,0.4
1873,11902,14,33,16,2,0.48484848484848486
1874,11903,14,33,21,2,0.6363636363636364
1875,11904,14,19,1,0,0.05263157894736842
1876,11905,14,20,22,3,1.1
1877,11906,14,47,20,0,0.425531914893617
1878,11907,14,23,0,0,0.0
1879,11908,14,11,12,3,1.0909090909090908
1880,11909,14,13,7,2,0.5384615384615384
1881,11910,14,10,9,1,0.9
1882,11911,14,5,5,5,1.0
1883,11912,14,83,37,5,0.4457831325301205
1884,11913,14,7,0,0,0.0
1885,11914,14,23,0,0,0.0
1886,11915,14,18,9,0,0.5
1887,11916,14,10,4,4,0.4
1888,11918,14,18,8,5,0.4444444444444444
1889,11919,14,26,20,2,0.7692307692307693
1890,11920,14,21,17,8,0.8095238095238095
1891,11921,14,23,29,3,1.2608695652173914
1892,11922,14,16,0,0,0.0
1893,11923,14,51,23,6,0.45098039215686275
1894,11924,14,8,16,1,2.0
1895,11925,14,26,34,4,1.3076923076923077
1896,11926,14,13,0,0,0.0
1897,11927,14,26,16,24,0.6153846153846154
1898,11928,14,13,24,11,1.8461538461538463
1899,11929,14,87,112,16,1.2873563218390804
1900,11930,14,18,12,5,0.6666666666666666
1901,11931,14,24,14,1,0.5833333333333334
1902,11932,14,34,36,12,1.0588235294117647
1903,11933,14,20,3,3,0.15
1904,11934,14,15,14,4,0.9333333333333333
1905,11935,14,19,11,3,0.5789473684210527
1906,11936,14,35,30,7,0.8571428571428571
1907,11937,14,30,22,2,0.7333333333333333
1908,11938,14,66,84,16,1.2727272727272727
1909,11939,14,20,15,0,0.75
1910,11940,14,22,16,3,0.7272727272727273
1911,11941,14,82,28,37,0.34146341463414637
1912,11942,14,64,0,0,0.0
1913,11943,14,15,1,0,0.06666666666666667
1914,11944,14,11,25,3,2.272727272727273
1915,11945,14,14,15,3,1.0714285714285714
1916,11946,20,18,4,0,0.2222222222222222
1917,11947,14,26,17,1,0.6538461538461539
1918,11948,14,14,6,0,0.42857142857142855
1919,11949,14,11,21,5,1.9090909090909092
1920,11950,14,23,1,0,0.043478260869565216
1921,11951,14,14,26,1,1.8571428571428572
1922,11952,14,73,0,0,0.0
1923,11953,14,27,38,7,1.4074074074074074
1924,11954,14,31,53,7,1.7096774193548387
1925,11955,14,24,10,7,0.4166666666666667
1926,11956,14,17,1,0,0.058823529411764705
1927,11957,14,28,0,0,0.0
1928,11958,14,21,8,1,0.38095238095238093
1929,11959,14,36,28,2,0.7777777777777778
1930,11960,14,8,0,0,0.0
1931,11961,14,32,1,0,0.03125
1932,11962,14,21,13,1,0.6190476190476191
1933,11963,14,14,4,0,0.2857142857142857
1934,11964,14,24,40,26,1.6666666666666667
1935,11965,14,25,15,2,0.6
1936,11966,14,23,28,6,1.2173913043478262
1937,11967,14,37,10,1,0.2702702702702703
1938,11968,14,56,46,13,0.8214285714285714
1939,11969,14,16,9,3,0.5625
1940,11970,14,24,18,4,0.75
1941,11971,14,22,0,0,0.0
1942,11972,14,10,2,3,0.2
1943,11974,14,26,14,4,0.5384615384615384
1944,11975,14,19,25,1,1.3157894736842106
1945,11976,14,37,13,41,0.35135135135135137
1946,11977,14,14,0,0,0.0
1947,11978,14,63,0,0,0.0
1948,11979,14,24,36,6,1.5
1949,11980,14,33,19,5,0.5757575757575758
1950,11981,14,124,57,4,0.4596774193548387
1951,11982,14,25,13,0,0.52
1952,11983,14,19,21,3,1.105263157894737
1953,11984,14,25,17,5,0.68
1954,11985,14,45,9,0,0.2
1955,11986,14,11,0,0,0.0
1956,11987,14,22,18,3,0.8181818181818182
1957,11988,14,25,15,3,0.6
1958,11989,14,27,9,1,0.3333333333333333
1959,11990,14,29,10,2,0.3448275862068966
1960,11991,14,26,1,0,0.038461538461538464
1961,11992,14,27,16,3,0.5925925925925926
1962,11993,14,27,21,6,0.7777777777777778
1963,11994,14,24,34,7,1.4166666666666667
1964,11995,14,15,9,2,0.6
1965,11996,14,23,11,8,0.4782608695652174
1966,11997,14,10,9,1,0.9
1967,11998,14,21,21,5,1.0
1968,11999,14,34,32,8,0.9411764705882353
1969,12000,14,17,13,2,0.7647058823529411
1970,12001,14,25,10,1,0.4
1971,12002,14,19,0,0,0.0
1972,12003,14,44,25,9,0.5681818181818182
1973,12004,14,21,0,0,0.0
1974,12005,14,23,17,2,0.7391304347826086
1975,12006,14,19,13,0,0.6842105263157895
1976,12007,14,39,0,0,0.0
1977,12008,14,28,31,5,1.1071428571428572
1978,12009,14,36,40,0,1.1111111111111112
1979,12010,14,29,14,6,0.4827586206896552
1980,12014,14,12,9,0,0.75
1981,12015,14,34,30,3,0.8823529411764706
1982,12016,14,30,31,0,1.0333333333333334
1983,12017,14,21,17,9,0.8095238095238095
1984,12018,14,65,37,12,0.5692307692307692
1985,12019,14,88,35,12,0.3977272727272727
1986,12020,14,30,0,0,0.0
1987,12021,14,21,20,1,0.9523809523809523
1988,12022,14,7,10,1,1.4285714285714286
1989,12023,14,37,34,17,0.918918918918919
1990,12024,14,20,6,12,0.3
1991,12025,14,16,15,1,0.9375
1992,12026,14,11,12,2,1.0909090909090908
1993,12027,14,42,23,15,0.5476190476190477
1994,12028,14,9,9,1,1.0
1995,12029,14,28,0,0,0.0
1996,12030,14,11,2,0,0.18181818181818182
1997,12031,14,31,20,8,0.6451612903225806
1998,12032,14,18,11,1,0.6111111111111112
1999,12033,14,15,12,1,0.8
2000,12034,14,16,8,1,0.5
2001,12035,14,12,31,3,2.5833333333333335
2002,12036,14,25,10,15,0.4
